timestamp_utc,cpu_percent,rss_mib,gpu_index,device_memory_used_mib,process_tree_gpu_memory_mib
2026-08-31T15:43:24.105193+00:00,98.90,508.58,1,4,
2026-08-31T15:43:25.397505+00:00,22.60,550.02,1,4,
2026-08-31T15:43:26.863954+00:00,13.90,572.20,1,4,14.00
2026-08-31T15:43:28.149748+00:00,91.40,805.76,1,396,386.00
2026-08-31T15:43:29.486278+00:00,100.40,924.41,1,488,478.00
2026-08-31T15:43:30.824337+00:00,99.90,940.21,1,488,478.00
2026-08-31T15:43:32.147529+00:00,99.80,948.04,1,496,488.00
2026-08-31T15:43:33.428693+00:00,99.80,1067.02,1,518,508.00
2026-08-31T15:43:34.734043+00:00,101.00,2037.05,1,2510,2500.00
2026-08-31T15:43:36.072246+00:00,107.60,2283.47,1,3170,3160.00
2026-08-31T15:43:37.361330+00:00,102.90,2326.91,1,3170,3160.00
2026-08-31T15:43:38.654961+00:00,105.50,2351.83,1,3172,3162.00
2026-08-31T15:43:39.951740+00:00,100.30,2351.87,1,3172,3162.00
2026-08-31T15:43:41.263845+00:00,100.40,2351.85,1,3172,3162.00
2026-08-31T15:43:42.563819+00:00,100.20,2351.86,1,3172,3162.00
2026-08-31T15:43:43.824280+00:00,100.30,2351.91,1,3172,3162.00
2026-08-31T15:43:45.126356+00:00,99.80,2351.91,1,3172,3162.00
2026-08-31T15:43:46.436564+00:00,100.40,2351.93,1,3172,3162.00
2026-08-31T15:43:47.735335+00:00,99.50,2351.93,1,3172,3162.00
2026-08-31T15:43:48.984250+00:00,100.30,2351.91,1,3174,3164.00
2026-08-31T15:43:50.251680+00:00,100.90,2351.86,1,3174,3164.00
2026-08-31T15:43:51.568926+00:00,100.00,2351.87,1,3174,3164.00
2026-08-31T15:43:52.885349+00:00,99.80,2351.87,1,3174,3164.00
2026-08-31T15:43:54.198021+00:00,100.70,2351.87,1,3174,3164.00
2026-08-31T15:43:55.538398+00:00,100.20,2351.88,1,3174,3164.00
2026-08-31T15:43:56.853638+00:00,99.30,2351.89,1,3174,3164.00
2026-08-31T15:43:58.165727+00:00,100.30,2351.90,1,3174,3164.00
2026-08-31T15:43:59.479262+00:00,101.10,2351.91,1,3174,3164.00
2026-08-31T15:44:00.799372+00:00,99.70,2351.91,1,3174,3164.00
2026-08-31T15:44:02.134154+00:00,99.80,2351.80,1,3174,3164.00
2026-08-31T15:44:03.459154+00:00,100.30,2351.80,1,3174,3164.00
2026-08-31T15:44:04.766403+00:00,98.80,2351.81,1,3174,3164.00
2026-08-31T15:44:06.086745+00:00,100.20,2351.82,1,3174,3164.00
2026-08-31T15:44:07.413490+00:00,100.80,2351.83,1,3174,3164.00
2026-08-31T15:44:08.740860+00:00,100.00,2351.84,1,3174,3164.00
2026-08-31T15:44:10.072197+00:00,100.20,2351.82,1,3174,3164.00
2026-08-31T15:44:11.397899+00:00,100.20,2351.83,1,3174,3164.00
2026-08-31T15:44:12.711254+00:00,100.70,2351.81,1,3174,3164.00
2026-08-31T15:44:14.028701+00:00,100.00,2351.82,1,3174,3164.00
2026-08-31T15:44:15.346342+00:00,100.20,2351.82,1,3174,3164.00
2026-08-31T15:44:16.666103+00:00,99.40,2351.80,1,3174,3164.00
2026-08-31T15:44:17.975688+00:00,100.80,2351.82,1,3174,3164.00
2026-08-31T15:44:19.290266+00:00,100.00,2351.83,1,3174,3164.00
2026-08-31T15:44:20.601656+00:00,100.30,2351.84,1,3174,3164.00
2026-08-31T15:44:21.909868+00:00,100.00,2351.82,1,3174,3164.00
2026-08-31T15:44:23.219282+00:00,100.10,2351.82,1,3174,3164.00
2026-08-31T15:44:24.524608+00:00,100.40,2351.80,1,3174,3164.00
2026-08-31T15:44:25.828057+00:00,99.90,2351.81,1,3174,3164.00
2026-08-31T15:44:27.135441+00:00,99.80,2351.82,1,3174,3164.00
2026-08-31T15:44:28.435739+00:00,100.80,2351.82,1,3174,3164.00
2026-08-31T15:44:29.740229+00:00,100.20,2351.82,1,3174,3164.00
2026-08-31T15:44:31.044011+00:00,100.00,2351.81,1,3174,3164.00
2026-08-31T15:44:32.344435+00:00,100.20,2351.80,1,3174,3164.00
2026-08-31T15:44:33.644254+00:00,100.70,2351.82,1,3174,3164.00
2026-08-31T15:44:34.950148+00:00,100.00,2352.21,1,3174,3164.00
2026-08-31T15:44:36.266811+00:00,99.70,2352.29,1,3174,3164.00
2026-08-31T15:44:37.568160+00:00,99.90,2352.36,1,3174,3164.00
2026-08-31T15:44:38.871469+00:00,100.60,2352.34,1,3174,3164.00
2026-08-31T15:44:40.172233+00:00,100.00,2352.35,1,3174,3164.00
2026-08-31T15:44:41.475662+00:00,100.50,2352.38,1,3174,3164.00
2026-08-31T15:44:42.774583+00:00,100.70,2352.40,1,3174,3164.00
2026-08-31T15:44:44.074335+00:00,100.70,2352.38,1,3174,3164.00
2026-08-31T15:44:45.347282+00:00,99.90,2352.38,1,3174,3164.00
2026-08-31T15:44:46.625489+00:00,100.90,2352.40,1,3174,3164.00
2026-08-31T15:44:47.924010+00:00,100.10,2352.37,1,3174,3164.00
2026-08-31T15:44:49.231145+00:00,100.90,2352.38,1,3174,3164.00
2026-08-31T15:44:50.478314+00:00,100.60,2352.38,1,3174,3164.00
2026-08-31T15:44:51.725468+00:00,100.20,2352.40,1,3174,3164.00
2026-08-31T15:44:52.961116+00:00,100.20,2352.40,1,3174,3164.00
2026-08-31T15:44:54.256097+00:00,99.70,2352.41,1,3174,3164.00
2026-08-31T15:44:55.558730+00:00,100.90,2352.41,1,3174,3164.00
2026-08-31T15:44:56.860773+00:00,100.00,2352.38,1,3174,3164.00
2026-08-31T15:44:58.163248+00:00,101.40,2352.39,1,3174,3164.00
2026-08-31T15:44:59.463346+00:00,100.60,2352.41,1,3174,3164.00
2026-08-31T15:45:00.766770+00:00,99.40,2352.38,1,3174,3164.00
2026-08-31T15:45:02.086263+00:00,101.10,2352.41,1,3174,3164.00
2026-08-31T15:45:03.384550+00:00,100.10,2352.39,1,3174,3164.00
2026-08-31T15:45:04.684002+00:00,101.00,2352.41,1,3174,3164.00
2026-08-31T15:45:05.964592+00:00,99.30,2352.41,1,3174,3164.00
2026-08-31T15:45:07.263141+00:00,100.70,2352.41,1,3174,3164.00
2026-08-31T15:45:08.561181+00:00,100.00,2353.00,1,3174,3164.00
2026-08-31T15:45:09.865825+00:00,101.00,2354.32,1,3174,3164.00
2026-08-31T15:45:11.166343+00:00,100.20,2354.33,1,3174,3164.00
2026-08-31T15:45:12.470689+00:00,100.60,2357.86,1,3174,3164.00
2026-08-31T15:45:13.765975+00:00,100.70,2357.85,1,3174,3164.00
2026-08-31T15:45:15.068016+00:00,99.40,2357.85,1,3174,3164.00
2026-08-31T15:45:16.368342+00:00,101.30,2357.85,1,3174,3164.00
2026-08-31T15:45:17.642208+00:00,99.50,2357.83,1,3174,3164.00
2026-08-31T15:45:18.939072+00:00,101.30,2357.85,1,3174,3164.00
2026-08-31T15:45:20.241031+00:00,100.00,2357.84,1,3174,3164.00
2026-08-31T15:45:21.546136+00:00,100.50,2358.21,1,3174,3164.00
2026-08-31T15:45:22.852516+00:00,99.80,2358.22,1,3174,3164.00
2026-08-31T15:45:24.169393+00:00,100.70,2358.23,1,3174,3164.00
2026-08-31T15:45:25.468431+00:00,100.70,2358.20,1,3174,3164.00
2026-08-31T15:45:26.765592+00:00,100.90,2358.20,1,3174,3164.00
2026-08-31T15:45:28.065745+00:00,99.90,2358.21,1,3174,3164.00
2026-08-31T15:45:29.361061+00:00,100.30,2358.21,1,3174,3164.00
2026-08-31T15:45:30.659841+00:00,101.10,2358.21,1,3174,3164.00
2026-08-31T15:45:31.955866+00:00,100.10,2358.27,1,3174,3164.00
2026-08-31T15:45:33.261567+00:00,100.90,2358.29,1,3174,3164.00
2026-08-31T15:45:34.580793+00:00,100.70,2358.32,1,3174,3164.00
2026-08-31T15:45:35.902990+00:00,99.30,2358.30,1,3174,3164.00
2026-08-31T15:45:37.219217+00:00,101.30,2358.26,1,3174,3164.00
2026-08-31T15:45:38.537085+00:00,100.80,2363.20,1,3174,3164.00
2026-08-31T15:45:39.842128+00:00,100.80,2363.31,1,3174,3164.00
2026-08-31T15:45:41.126939+00:00,100.40,2363.31,1,3174,3164.00
2026-08-31T15:45:42.428795+00:00,99.80,2363.32,1,3174,3164.00
2026-08-31T15:45:43.727581+00:00,101.20,2363.28,1,3174,3164.00
2026-08-31T15:45:45.033671+00:00,100.80,2363.30,1,3174,3164.00
2026-08-31T15:45:46.346630+00:00,100.80,2363.32,1,3174,3164.00
2026-08-31T15:45:47.643637+00:00,99.80,2363.32,1,3174,3164.00
2026-08-31T15:45:48.960670+00:00,101.70,2363.29,1,3174,3164.00
2026-08-31T15:45:50.273295+00:00,99.40,2363.27,1,3174,3164.00
2026-08-31T15:45:51.546101+00:00,101.60,2363.32,1,3174,3164.00
2026-08-31T15:45:52.846093+00:00,100.10,2363.32,1,3174,3164.00
2026-08-31T15:45:54.151303+00:00,100.70,2363.49,1,3174,3164.00
2026-08-31T15:45:55.454276+00:00,101.50,2363.49,1,3174,3164.00
2026-08-31T15:45:56.759092+00:00,99.30,2363.49,1,3174,3164.00
2026-08-31T15:45:58.038374+00:00,101.00,2363.49,1,3174,3164.00
2026-08-31T15:45:59.338372+00:00,101.20,2363.49,1,3174,3164.00
2026-08-31T15:46:00.635349+00:00,100.00,2363.47,1,3174,3164.00
2026-08-31T15:46:01.936036+00:00,100.70,2363.46,1,3174,3164.00
2026-08-31T15:46:03.254890+00:00,100.40,2363.48,1,3174,3164.00
2026-08-31T15:46:04.554903+00:00,101.30,2363.48,1,3174,3164.00
2026-08-31T15:46:05.850367+00:00,100.20,2363.48,1,3174,3164.00
2026-08-31T15:46:07.161004+00:00,101.00,2363.48,1,3174,3164.00
2026-08-31T15:46:08.458868+00:00,100.10,2363.48,1,3174,3164.00
2026-08-31T15:46:09.742176+00:00,100.70,2363.48,1,3174,3164.00
2026-08-31T15:46:11.039036+00:00,100.80,2363.45,1,3174,3164.00
2026-08-31T15:46:12.338441+00:00,100.80,2363.46,1,3174,3164.00
2026-08-31T15:46:13.637818+00:00,100.80,2363.47,1,3174,3164.00
2026-08-31T15:46:14.942234+00:00,100.00,2363.50,1,3174,3164.00
2026-08-31T15:46:16.239826+00:00,100.70,2363.48,1,3174,3164.00
2026-08-31T15:46:17.539508+00:00,100.80,2363.48,1,3174,3164.00
2026-08-31T15:46:18.840368+00:00,100.20,2363.52,1,3174,3164.00
2026-08-31T15:46:20.128443+00:00,101.40,2363.52,1,3174,3164.00
2026-08-31T15:46:21.410255+00:00,101.00,2363.53,1,3174,3164.00
2026-08-31T15:46:22.695319+00:00,99.30,2363.53,1,3174,3164.00
2026-08-31T15:46:23.992200+00:00,101.00,2363.51,1,3174,3164.00
2026-08-31T15:46:25.292623+00:00,100.20,2363.51,1,3174,3164.00
