timestamp_utc,cpu_percent,rss_mib,gpu_index,device_memory_used_mib,process_tree_gpu_memory_mib
2026-08-31T14:49:50.821415+00:00,97.50,507.54,1,4,
2026-08-31T14:49:52.064420+00:00,23.50,550.39,1,4,
2026-08-31T14:49:53.328006+00:00,69.40,770.93,1,396,386.00
2026-08-31T14:49:54.605352+00:00,96.20,886.79,1,488,478.00
2026-08-31T14:49:55.880136+00:00,100.20,940.05,1,488,478.00
2026-08-31T14:49:57.154691+00:00,99.70,940.14,1,488,478.00
2026-08-31T14:49:58.440867+00:00,99.50,962.54,1,498,488.00
2026-08-31T14:49:59.724626+00:00,100.40,1072.41,1,518,508.00
2026-08-31T14:50:01.001740+00:00,107.20,2186.78,1,2508,2504.00
2026-08-31T14:50:02.289068+00:00,111.70,2244.13,1,2514,2504.00
2026-08-31T14:50:03.559839+00:00,100.10,2267.57,1,2518,2508.00
2026-08-31T14:50:04.800693+00:00,99.70,2316.71,1,3152,3142.00
2026-08-31T14:50:06.071678+00:00,99.60,2358.87,1,3152,3142.00
2026-08-31T14:50:07.357140+00:00,104.00,2381.55,1,3152,3142.00
2026-08-31T14:50:08.633723+00:00,99.70,2381.55,1,3152,3142.00
2026-08-31T14:50:09.904187+00:00,100.30,2381.55,1,3152,3142.00
2026-08-31T14:50:11.161327+00:00,99.70,2413.83,1,3152,3142.00
2026-08-31T14:50:12.437995+00:00,100.60,2381.58,1,3152,3142.00
2026-08-31T14:50:13.719006+00:00,100.10,2385.11,1,3152,3142.00
2026-08-31T14:50:15.006158+00:00,99.80,2385.11,1,3152,3142.00
2026-08-31T14:50:16.300034+00:00,99.80,2421.77,1,3152,3142.00
2026-08-31T14:50:17.575163+00:00,98.90,2380.57,1,3152,3142.00
2026-08-31T14:50:18.858170+00:00,100.10,2395.57,1,3152,3142.00
2026-08-31T14:50:20.164072+00:00,100.00,2395.54,1,3152,3142.00
2026-08-31T14:50:21.446285+00:00,100.20,2393.96,1,3152,3142.00
2026-08-31T14:50:22.728393+00:00,99.50,2393.97,1,3152,3142.00
2026-08-31T14:50:24.013167+00:00,100.80,2393.98,1,3152,3142.00
2026-08-31T14:50:25.305230+00:00,99.30,2393.98,1,3152,3142.00
2026-08-31T14:50:26.588852+00:00,100.30,2393.98,1,3152,3142.00
2026-08-31T14:50:27.871277+00:00,100.30,2394.54,1,3152,3142.00
2026-08-31T14:50:29.152759+00:00,100.40,2394.55,1,3152,3142.00
2026-08-31T14:50:30.432200+00:00,100.10,2394.51,1,3152,3142.00
2026-08-31T14:50:31.708721+00:00,99.20,2394.51,1,3152,3142.00
2026-08-31T14:50:32.998890+00:00,101.00,2395.80,1,3152,3142.00
2026-08-31T14:50:34.279690+00:00,100.00,2395.82,1,3152,3142.00
2026-08-31T14:50:35.578918+00:00,99.50,2395.77,1,3152,3142.00
2026-08-31T14:50:36.858611+00:00,100.60,2395.77,1,3152,3142.00
2026-08-31T14:50:38.148836+00:00,100.10,2419.02,1,3152,3142.00
2026-08-31T14:50:39.435387+00:00,100.10,2381.59,1,3152,3142.00
2026-08-31T14:50:40.736730+00:00,100.10,2381.57,1,3152,3142.00
2026-08-31T14:50:42.020368+00:00,99.70,2385.13,1,3152,3142.00
2026-08-31T14:50:43.315185+00:00,101.00,2401.12,1,3152,3142.00
2026-08-31T14:50:44.602518+00:00,99.40,2401.13,1,3152,3142.00
2026-08-31T14:50:45.887712+00:00,100.40,2401.12,1,3152,3142.00
2026-08-31T14:50:47.166494+00:00,100.10,2401.12,1,3152,3142.00
2026-08-31T14:50:48.425905+00:00,100.10,2394.00,1,3152,3142.00
2026-08-31T14:50:49.714282+00:00,100.10,2394.02,1,3152,3142.00
2026-08-31T14:50:50.994412+00:00,99.90,2394.02,1,3152,3142.00
2026-08-31T14:50:52.273064+00:00,100.20,2394.02,1,3152,3142.00
2026-08-31T14:50:53.559019+00:00,100.10,2394.02,1,3152,3142.00
2026-08-31T14:50:54.839552+00:00,99.60,2395.11,1,3152,3142.00
2026-08-31T14:50:56.120566+00:00,100.60,2395.11,1,3152,3142.00
2026-08-31T14:50:57.414670+00:00,99.80,2395.11,1,3152,3142.00
2026-08-31T14:50:58.704474+00:00,100.60,2399.76,1,3152,3142.00
2026-08-31T14:50:59.985231+00:00,100.10,2399.77,1,3152,3142.00
2026-08-31T14:51:01.267557+00:00,100.70,2399.77,1,3152,3142.00
2026-08-31T14:51:02.558050+00:00,100.00,2399.66,1,3152,3142.00
2026-08-31T14:51:03.860255+00:00,100.00,2399.66,1,3152,3142.00
2026-08-31T14:51:05.137913+00:00,99.60,2400.47,1,3152,3142.00
2026-08-31T14:51:06.414017+00:00,100.30,2400.47,1,3152,3142.00
2026-08-31T14:51:07.688130+00:00,99.50,2400.47,1,3152,3142.00
2026-08-31T14:51:08.969810+00:00,101.20,2400.47,1,3152,3142.00
2026-08-31T14:51:10.248465+00:00,99.90,2401.65,1,3152,3142.00
2026-08-31T14:51:11.521699+00:00,100.10,2376.30,1,3152,3142.00
2026-08-31T14:51:12.812863+00:00,99.90,2380.98,1,3152,3142.00
2026-08-31T14:51:14.096322+00:00,100.50,2380.98,1,3152,3142.00
2026-08-31T14:51:15.373524+00:00,100.00,2402.62,1,3152,3142.00
2026-08-31T14:51:16.649243+00:00,100.10,2402.64,1,3152,3142.00
2026-08-31T14:51:17.928229+00:00,100.20,2402.64,1,3152,3142.00
2026-08-31T14:51:19.215580+00:00,99.40,2402.64,1,3152,3142.00
2026-08-31T14:51:20.511629+00:00,100.60,2402.64,1,3152,3142.00
2026-08-31T14:51:21.792704+00:00,99.80,2402.77,1,3152,3142.00
2026-08-31T14:51:23.069645+00:00,99.90,2402.77,1,3152,3142.00
2026-08-31T14:51:24.348301+00:00,101.00,2402.76,1,3152,3142.00
2026-08-31T14:51:25.625647+00:00,100.10,2402.76,1,3152,3142.00
2026-08-31T14:51:26.905719+00:00,100.20,2404.17,1,3152,3142.00
2026-08-31T14:51:28.186517+00:00,99.90,2404.18,1,3152,3142.00
2026-08-31T14:51:29.465689+00:00,99.90,2404.14,1,3152,3142.00
2026-08-31T14:51:30.743822+00:00,100.20,2404.14,1,3152,3142.00
2026-08-31T14:51:32.016111+00:00,100.20,2423.76,1,3152,3142.00
2026-08-31T14:51:33.295075+00:00,100.50,2391.50,1,3152,3142.00
2026-08-31T14:51:34.580387+00:00,100.10,2391.50,1,3152,3142.00
2026-08-31T14:51:35.864970+00:00,99.20,2391.50,1,3152,3142.00
2026-08-31T14:51:37.142054+00:00,100.80,2403.59,1,3152,3142.00
2026-08-31T14:51:38.418992+00:00,99.40,2388.84,1,3152,3142.00
2026-08-31T14:51:39.698390+00:00,100.30,2388.79,1,3152,3142.00
2026-08-31T14:51:40.973648+00:00,100.10,2391.53,1,3152,3142.00
2026-08-31T14:51:42.251668+00:00,99.50,2400.87,1,3154,3144.00
2026-08-31T14:51:43.532308+00:00,101.40,2400.88,1,3154,3144.00
2026-08-31T14:51:44.805076+00:00,99.60,2400.89,1,3154,3144.00
2026-08-31T14:51:46.079881+00:00,99.60,2400.87,1,3154,3144.00
2026-08-31T14:51:47.358051+00:00,100.40,2400.87,1,3154,3144.00
2026-08-31T14:51:48.590825+00:00,100.20,2403.31,1,3154,3144.00
2026-08-31T14:51:49.863315+00:00,100.10,2403.29,1,3154,3144.00
2026-08-31T14:51:51.146780+00:00,100.30,2403.29,1,3154,3144.00
2026-08-31T14:51:52.422694+00:00,100.30,2403.29,1,3154,3144.00
2026-08-31T14:51:53.700535+00:00,99.60,2425.41,1,3154,3144.00
2026-08-31T14:51:54.978310+00:00,100.20,2383.33,1,3154,3144.00
2026-08-31T14:51:56.241033+00:00,100.10,2383.30,1,3154,3144.00
2026-08-31T14:51:57.520660+00:00,100.70,2383.30,1,3154,3144.00
2026-08-31T14:51:58.797889+00:00,100.00,2400.73,1,3154,3144.00
2026-08-31T14:52:00.080584+00:00,99.40,2400.73,1,3154,3144.00
2026-08-31T14:52:01.361355+00:00,100.90,2400.73,1,3154,3144.00
2026-08-31T14:52:02.634323+00:00,99.60,2400.73,1,3154,3144.00
2026-08-31T14:52:03.915769+00:00,99.70,2363.51,1,3154,3144.00
2026-08-31T14:52:05.194366+00:00,100.70,2374.84,1,3154,3144.00
2026-08-31T14:52:06.499580+00:00,100.10,2389.98,1,3154,3144.00
2026-08-31T14:52:07.793314+00:00,99.80,2391.51,1,3154,3144.00
2026-08-31T14:52:09.068724+00:00,99.50,2391.51,1,3154,3144.00
2026-08-31T14:52:10.345644+00:00,101.00,2411.02,1,3154,3144.00
2026-08-31T14:52:11.629141+00:00,99.60,2411.03,1,3154,3144.00
2026-08-31T14:52:12.925796+00:00,100.40,2411.02,1,3154,3144.00
2026-08-31T14:52:14.230208+00:00,99.90,2411.02,1,3154,3144.00
2026-08-31T14:52:15.503066+00:00,100.10,2452.36,1,3154,3144.00
2026-08-31T14:52:16.777505+00:00,100.60,2399.75,1,3154,3144.00
2026-08-31T14:52:18.057893+00:00,99.60,2399.75,1,3154,3144.00
2026-08-31T14:52:19.312904+00:00,100.30,2399.75,1,3154,3144.00
2026-08-31T14:52:20.587880+00:00,100.50,2427.39,1,3154,3144.00
2026-08-31T14:52:21.876437+00:00,100.60,2397.78,1,3154,3144.00
2026-08-31T14:52:23.153388+00:00,99.90,2397.77,1,3154,3144.00
2026-08-31T14:52:24.422058+00:00,100.50,2397.77,1,3154,3144.00
2026-08-31T14:52:25.705462+00:00,99.90,2404.14,1,3154,3144.00
2026-08-31T14:52:26.981469+00:00,100.90,2404.23,1,3154,3144.00
2026-08-31T14:52:28.275685+00:00,99.80,2404.23,1,3154,3144.00
