timestamp_utc,cpu_percent,rss_mib,gpu_index,device_memory_used_mib,process_tree_gpu_memory_mib
2026-08-31T15:58:40.200776+00:00,98.10,509.83,5,4,
2026-08-31T15:58:41.462136+00:00,22.20,550.76,5,4,
2026-08-31T15:58:42.743205+00:00,49.00,761.08,5,396,386.00
2026-08-31T15:58:44.023524+00:00,96.30,886.07,5,488,478.00
2026-08-31T15:58:45.387446+00:00,100.10,940.69,5,488,478.00
2026-08-31T15:58:46.721763+00:00,100.30,940.78,5,488,478.00
2026-08-31T15:58:48.053478+00:00,99.60,1005.25,5,498,488.00
2026-08-31T15:58:49.500864+00:00,99.00,1396.02,5,1246,2268.00
2026-08-31T15:58:50.821782+00:00,111.20,2241.33,5,2516,2506.00
2026-08-31T15:58:52.141945+00:00,99.60,2280.00,5,2516,2506.00
2026-08-31T15:58:53.421490+00:00,100.40,2270.62,5,2516,2506.00
2026-08-31T15:58:54.720207+00:00,99.50,2270.63,5,2516,2506.00
2026-08-31T15:58:56.031082+00:00,99.90,2270.63,5,2516,2506.00
2026-08-31T15:58:57.340664+00:00,100.00,2270.63,5,2516,2506.00
2026-08-31T15:58:58.616511+00:00,100.00,2356.13,5,3152,3142.00
2026-08-31T15:58:59.925289+00:00,101.80,2381.21,5,3152,3142.00
2026-08-31T15:59:01.262306+00:00,99.90,2381.21,5,3152,3142.00
2026-08-31T15:59:02.555611+00:00,100.80,2381.21,5,3152,3142.00
2026-08-31T15:59:03.870289+00:00,99.40,2381.21,5,3152,3142.00
2026-08-31T15:59:05.178344+00:00,100.80,2381.21,5,3152,3142.00
2026-08-31T15:59:06.483131+00:00,99.90,2381.21,5,3152,3142.00
2026-08-31T15:59:07.799182+00:00,99.80,2395.09,5,3152,3142.00
2026-08-31T15:59:09.135036+00:00,97.50,2395.16,5,3152,3142.00
2026-08-31T15:59:10.430278+00:00,100.30,2395.09,5,3152,3142.00
2026-08-31T15:59:11.747356+00:00,99.90,2395.09,5,3152,3142.00
2026-08-31T15:59:13.053546+00:00,99.50,2395.09,5,3152,3142.00
2026-08-31T15:59:14.356510+00:00,100.20,2395.09,5,3152,3142.00
2026-08-31T15:59:15.667328+00:00,100.00,2395.09,5,3152,3142.00
2026-08-31T15:59:16.976463+00:00,100.00,2400.26,5,3152,3142.00
2026-08-31T15:59:18.293405+00:00,100.30,2400.29,5,3152,3142.00
2026-08-31T15:59:19.583922+00:00,99.90,2400.29,5,3152,3142.00
2026-08-31T15:59:20.885813+00:00,100.20,2400.29,5,3152,3142.00
2026-08-31T15:59:22.205240+00:00,100.00,2400.29,5,3152,3142.00
2026-08-31T15:59:23.524246+00:00,100.40,2400.29,5,3152,3142.00
2026-08-31T15:59:24.841428+00:00,99.70,2400.29,5,3152,3142.00
2026-08-31T15:59:26.144861+00:00,98.10,2366.84,5,3152,3142.00
2026-08-31T15:59:27.448784+00:00,99.00,2381.86,5,3152,3142.00
2026-08-31T15:59:28.769415+00:00,100.20,2381.86,5,3152,3142.00
2026-08-31T15:59:30.086487+00:00,100.10,2385.48,5,3152,3142.00
2026-08-31T15:59:31.396370+00:00,99.80,2385.48,5,3152,3142.00
2026-08-31T15:59:32.706299+00:00,99.70,2385.48,5,3152,3142.00
2026-08-31T15:59:34.022668+00:00,99.80,2397.73,5,3152,3142.00
2026-08-31T15:59:35.349682+00:00,97.40,2397.77,5,3152,3142.00
2026-08-31T15:59:36.694200+00:00,100.40,2397.77,5,3152,3142.00
2026-08-31T15:59:38.031008+00:00,99.80,2397.66,5,3152,3142.00
