timestamp_utc,cpu_percent,rss_mib,gpu_index,device_memory_used_mib,process_tree_gpu_memory_mib
2026-08-26T04:44:12.526479+00:00,97.30,512.59,5,4,
2026-08-26T04:44:14.774938+00:00,23.20,577.04,5,4,
2026-08-26T04:44:16.053762+00:00,41.80,772.85,5,396,386.00
2026-08-26T04:44:17.306879+00:00,96.80,894.75,5,488,478.00
2026-08-26T04:44:18.541300+00:00,99.70,949.63,5,488,478.00
2026-08-26T04:44:19.825163+00:00,100.30,949.72,5,488,478.00
2026-08-26T04:44:21.115978+00:00,100.20,965.12,5,498,488.00
2026-08-26T04:44:22.409895+00:00,99.70,1070.98,5,518,508.00
2026-08-26T04:44:23.712792+00:00,101.30,2161.71,5,2510,2506.00
2026-08-26T04:44:24.988429+00:00,120.60,2269.49,5,2516,2506.00
2026-08-26T04:44:26.271486+00:00,99.20,2282.38,5,2516,2506.00
2026-08-26T04:44:27.566333+00:00,99.90,2291.76,5,2516,2506.00
2026-08-26T04:44:28.870240+00:00,100.30,2282.38,5,2516,2506.00
2026-08-26T04:44:30.169260+00:00,100.50,2291.76,5,2516,2506.00
2026-08-26T04:44:31.463670+00:00,99.60,2273.01,5,2516,2506.00
2026-08-26T04:44:32.760874+00:00,100.70,2283.55,5,2516,2506.00
2026-08-26T04:44:34.013007+00:00,99.40,2283.55,5,2516,2506.00
2026-08-26T04:44:35.255336+00:00,100.00,2292.57,5,2536,2526.00
2026-08-26T04:44:36.531501+00:00,99.70,2342.17,5,3152,3142.00
2026-08-26T04:44:37.810827+00:00,103.10,2413.23,5,3152,3142.00
2026-08-26T04:44:39.086441+00:00,100.30,2413.21,5,3152,3142.00
2026-08-26T04:44:40.399363+00:00,99.80,2413.21,5,3152,3142.00
2026-08-26T04:44:41.702463+00:00,100.20,2413.21,5,3152,3142.00
2026-08-26T04:44:42.959212+00:00,101.00,2413.21,5,3152,3142.00
2026-08-26T04:44:44.234084+00:00,99.70,2413.21,5,3152,3142.00
2026-08-26T04:44:45.451336+00:00,99.50,2413.21,5,3152,3142.00
2026-08-26T04:44:46.704912+00:00,100.20,2413.21,5,3152,3142.00
2026-08-26T04:44:47.978634+00:00,100.00,2413.21,5,3152,3142.00
2026-08-26T04:44:49.261143+00:00,100.40,2413.21,5,3152,3142.00
2026-08-26T04:44:50.534009+00:00,99.50,2413.84,5,3152,3142.00
2026-08-26T04:44:51.815617+00:00,98.30,2413.87,5,3152,3142.00
2026-08-26T04:44:53.055187+00:00,100.10,2413.80,5,3152,3142.00
2026-08-26T04:44:54.320615+00:00,99.60,2413.80,5,3152,3142.00
2026-08-26T04:44:55.605195+00:00,100.10,2413.80,5,3152,3142.00
2026-08-26T04:44:56.866924+00:00,100.30,2413.80,5,3152,3142.00
2026-08-26T04:44:58.117477+00:00,100.60,2413.80,5,3152,3142.00
2026-08-26T04:44:59.373051+00:00,99.50,2413.80,5,3152,3142.00
2026-08-26T04:45:00.652736+00:00,100.00,2413.80,5,3152,3142.00
2026-08-26T04:45:01.946570+00:00,99.40,2413.80,5,3152,3142.00
2026-08-26T04:45:03.216450+00:00,101.10,2416.39,5,3152,3142.00
2026-08-26T04:45:04.494091+00:00,99.40,2416.39,5,3152,3142.00
2026-08-26T04:45:05.775900+00:00,100.70,2416.41,5,3152,3142.00
2026-08-26T04:45:07.069216+00:00,100.00,2416.41,5,3152,3142.00
2026-08-26T04:45:08.347431+00:00,100.30,2416.41,5,3152,3142.00
2026-08-26T04:45:09.645547+00:00,100.10,2416.41,5,3152,3142.00
2026-08-26T04:45:10.914255+00:00,100.30,2416.41,5,3152,3142.00
2026-08-26T04:45:12.204659+00:00,100.00,2416.41,5,3152,3142.00
2026-08-26T04:45:13.479448+00:00,99.10,2416.41,5,3152,3142.00
2026-08-26T04:45:14.769608+00:00,101.10,2416.41,5,3152,3142.00
2026-08-26T04:45:16.038802+00:00,99.50,2420.28,5,3152,3142.00
2026-08-26T04:45:17.321170+00:00,100.40,2420.29,5,3152,3142.00
2026-08-26T04:45:18.540446+00:00,99.80,2420.31,5,3152,3142.00
2026-08-26T04:45:19.813811+00:00,100.00,2420.31,5,3152,3142.00
2026-08-26T04:45:21.107265+00:00,100.20,2420.31,5,3152,3142.00
2026-08-26T04:45:22.383310+00:00,99.50,2420.31,5,3152,3142.00
2026-08-26T04:45:23.661045+00:00,100.50,2420.31,5,3152,3142.00
2026-08-26T04:45:24.933046+00:00,100.30,2420.31,5,3152,3142.00
2026-08-26T04:45:26.211240+00:00,99.90,2420.31,5,3152,3142.00
2026-08-26T04:45:27.480769+00:00,99.80,2420.31,5,3152,3142.00
2026-08-26T04:45:28.737287+00:00,100.30,2420.31,5,3152,3142.00
2026-08-26T04:45:30.023073+00:00,100.70,2420.32,5,3152,3142.00
2026-08-26T04:45:31.311285+00:00,99.50,2420.34,5,3152,3142.00
2026-08-26T04:45:32.567376+00:00,100.30,2420.23,5,3152,3142.00
2026-08-26T04:45:33.838861+00:00,100.70,2420.23,5,3152,3142.00
2026-08-26T04:45:35.121259+00:00,100.10,2420.23,5,3152,3142.00
2026-08-26T04:45:36.416738+00:00,100.10,2420.23,5,3152,3142.00
2026-08-26T04:45:37.698946+00:00,99.10,2420.23,5,3152,3142.00
2026-08-26T04:45:38.981306+00:00,100.30,2420.23,5,3152,3142.00
2026-08-26T04:45:40.258450+00:00,100.80,2420.23,5,3152,3142.00
2026-08-26T04:45:41.539416+00:00,100.00,2436.35,5,3152,3142.00
2026-08-26T04:45:42.800555+00:00,100.00,2419.02,5,3152,3142.00
2026-08-26T04:45:44.063909+00:00,100.20,2419.02,5,3152,3142.00
2026-08-26T04:45:45.331506+00:00,100.60,2419.02,5,3152,3142.00
2026-08-26T04:45:46.635592+00:00,99.70,2419.02,5,3152,3142.00
2026-08-26T04:45:47.911668+00:00,99.70,2419.02,5,3152,3142.00
2026-08-26T04:45:49.215813+00:00,101.10,2419.02,5,3152,3142.00
2026-08-26T04:45:50.524283+00:00,99.10,2419.02,5,3152,3142.00
2026-08-26T04:45:51.780908+00:00,100.10,2419.02,5,3152,3142.00
2026-08-26T04:45:53.034313+00:00,100.40,2419.02,5,3152,3142.00
2026-08-26T04:45:54.298257+00:00,99.70,2420.32,5,3152,3142.00
2026-08-26T04:45:55.582703+00:00,100.30,2420.33,5,3152,3142.00
2026-08-26T04:45:56.872841+00:00,100.70,2420.33,5,3152,3142.00
2026-08-26T04:45:58.136754+00:00,99.70,2420.33,5,3152,3142.00
2026-08-26T04:45:59.406591+00:00,100.50,2420.33,5,3152,3142.00
2026-08-26T04:46:00.691398+00:00,99.80,2420.33,5,3152,3142.00
2026-08-26T04:46:01.976251+00:00,100.10,2420.33,5,3152,3142.00
2026-08-26T04:46:03.247452+00:00,99.50,2420.33,5,3152,3142.00
2026-08-26T04:46:04.526687+00:00,100.90,2420.33,5,3152,3142.00
2026-08-26T04:46:05.799716+00:00,100.00,2420.33,5,3152,3142.00
2026-08-26T04:46:07.083625+00:00,99.60,2420.33,5,3152,3142.00
2026-08-26T04:46:08.307772+00:00,100.80,2420.35,5,3152,3142.00
2026-08-26T04:46:09.530561+00:00,99.60,2420.35,5,3152,3142.00
2026-08-26T04:46:10.756160+00:00,100.60,2420.35,5,3152,3142.00
2026-08-26T04:46:12.025116+00:00,99.80,2420.35,5,3152,3142.00
2026-08-26T04:46:13.310048+00:00,100.10,2420.35,5,3152,3142.00
2026-08-26T04:46:14.587946+00:00,100.10,2420.35,5,3152,3142.00
2026-08-26T04:46:15.864076+00:00,100.30,2420.35,5,3152,3142.00
2026-08-26T04:46:17.135637+00:00,100.00,2420.35,5,3152,3142.00
2026-08-26T04:46:18.406138+00:00,99.90,2420.35,5,3152,3142.00
2026-08-26T04:46:19.675666+00:00,100.00,2420.35,5,3152,3142.00
2026-08-26T04:46:20.891889+00:00,100.50,2420.36,5,3152,3142.00
2026-08-26T04:46:22.157872+00:00,99.50,2420.36,5,3152,3142.00
2026-08-26T04:46:23.428592+00:00,100.50,2420.36,5,3152,3142.00
2026-08-26T04:46:24.703885+00:00,99.90,2420.36,5,3152,3142.00
2026-08-26T04:46:25.974891+00:00,100.40,2420.36,5,3152,3142.00
2026-08-26T04:46:27.250788+00:00,100.00,2420.36,5,3152,3142.00
2026-08-26T04:46:28.525980+00:00,100.60,2420.36,5,3152,3142.00
2026-08-26T04:46:29.801942+00:00,99.50,2420.36,5,3152,3142.00
2026-08-26T04:46:31.070467+00:00,100.20,2420.36,5,3152,3142.00
2026-08-26T04:46:32.339746+00:00,100.10,2421.65,5,3152,3142.00
2026-08-26T04:46:33.613675+00:00,100.40,2421.66,5,3152,3142.00
2026-08-26T04:46:34.881895+00:00,100.10,2421.61,5,3152,3142.00
2026-08-26T04:46:36.169495+00:00,99.50,2421.56,5,3152,3142.00
2026-08-26T04:46:37.445625+00:00,100.80,2421.56,5,3152,3142.00
2026-08-26T04:46:38.725044+00:00,99.30,2421.56,5,3152,3142.00
2026-08-26T04:46:39.993983+00:00,101.00,2421.56,5,3152,3142.00
2026-08-26T04:46:41.284085+00:00,99.20,2421.56,5,3152,3142.00
2026-08-26T04:46:42.552514+00:00,100.40,2421.56,5,3152,3142.00
2026-08-26T04:46:43.827815+00:00,99.40,2421.56,5,3152,3142.00
2026-08-26T04:46:45.096929+00:00,100.90,2421.56,5,3152,3142.00
2026-08-26T04:46:46.366251+00:00,100.00,2421.56,5,3152,3142.00
2026-08-26T04:46:47.639034+00:00,100.00,2421.55,5,3152,3142.00
2026-08-26T04:46:48.895358+00:00,100.40,2421.55,5,3152,3142.00
2026-08-26T04:46:50.148943+00:00,99.80,2421.55,5,3152,3142.00
2026-08-26T04:46:51.425389+00:00,100.00,2421.55,5,3152,3142.00
2026-08-26T04:46:52.702402+00:00,100.70,2421.55,5,3152,3142.00
2026-08-26T04:46:53.962520+00:00,99.80,2421.55,5,3152,3142.00
2026-08-26T04:46:55.237650+00:00,99.70,2421.55,5,3152,3142.00
2026-08-26T04:46:56.461855+00:00,100.70,2421.55,5,3152,3142.00
2026-08-26T04:46:57.732339+00:00,99.80,2421.55,5,3152,3142.00
2026-08-26T04:46:59.000551+00:00,100.10,2421.56,5,3152,3142.00
2026-08-26T04:47:00.291236+00:00,100.30,2421.56,5,3152,3142.00
2026-08-26T04:47:01.529120+00:00,99.40,2421.56,5,3152,3142.00
2026-08-26T04:47:02.816231+00:00,100.30,2421.56,5,3152,3142.00
2026-08-26T04:47:04.112725+00:00,100.30,2421.56,5,3152,3142.00
2026-08-26T04:47:05.417910+00:00,100.10,2421.56,5,3152,3142.00
